timestamp,simple-path,time
2021-06-06 12:15:38.132,/master/welcome,221
2021-06-06 12:15:38.334,/master/welcome,154
2021-06-06 12:15:39.044,/master/sign-in,588
2021-06-06 12:15:40.313,/master/welcome,593
2021-06-06 12:15:41.336,/master/welcome,175
2021-06-06 12:15:42.027,/master/welcome,582
2021-06-06 12:15:42.311,/master/welcome,173
2021-06-06 12:15:42.517,/master/welcome,158
2021-06-06 12:15:43.206,/master/sign-in,580
2021-06-06 12:15:44.478,/master/welcome,598
2021-06-06 12:15:44.749,/master/welcome,202
2021-06-06 12:15:45.516,/administrator/dashboard/show,592
