timestamp,test-class,test-method,time,description,result
2021-06-06 11:27:39.503,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,6329,"[1] recordIndex=6, author=ATH-01, text=Text 1, info=http://www.example.com, infoDate=2021/06/06, infoMoney=EUR 16, infoFlag=true",Expected value '16' in attribute 7 of record 6, but found 'true'
