timestamp,simple-path,time
2021-08-23 16:54:04.039,/master/welcome,503
2021-08-23 16:54:04.364,/master/welcome,251
2021-08-23 16:54:05.151,/master/sign-in,601
2021-08-23 16:54:06.556,/master/welcome,605
2021-08-23 16:54:42.09,/master/welcome,389
2021-08-23 16:54:42.379,/master/welcome,253
2021-08-23 16:54:43.149,/master/sign-in,602
2021-08-23 16:54:44.6,/master/welcome,601
