timestamp,simple-path,time
2021-09-09 17:19:45.385,/master/welcome,233
2021-09-09 17:19:45.59,/master/welcome,156
2021-09-09 17:19:46.314,/master/sign-in,599
2021-09-09 17:19:47.577,/master/welcome,590
2021-09-09 17:19:48.599,/master/welcome,172
2021-09-09 17:19:49.294,/master/welcome,586
2021-09-09 17:19:49.564,/master/welcome,158
2021-09-09 17:19:49.798,/master/welcome,157
2021-09-09 17:19:50.001,/master/welcome,158
2021-09-09 17:19:50.208,/master/welcome,159
2021-09-09 17:19:50.426,/master/welcome,171
2021-09-09 17:19:50.632,/master/welcome,161
2021-09-09 17:19:54.224,/master/welcome,180
2021-09-09 17:19:54.412,/master/welcome,157
2021-09-09 17:19:55.116,/master/sign-in,595
2021-09-09 17:19:56.374,/master/welcome,583
2021-09-09 17:20:00.433,/master/welcome,192
2021-09-09 17:20:00.621,/master/welcome,157
2021-09-09 17:20:01.316,/master/sign-in,588
2021-09-09 17:20:02.586,/master/welcome,593
2021-09-09 17:20:03.626,/master/welcome,189
2021-09-09 17:20:04.32,/master/welcome,582
