timestamp,simple-path,time
2021-06-05 13:39:51.915,/master/welcome,263
2021-06-05 13:39:52.13,/master/welcome,170
2021-06-05 13:39:52.84,/master/sign-in,590
2021-06-05 13:39:54.104,/master/welcome,590
2021-06-05 13:39:55.132,/master/welcome,174
2021-06-05 13:39:55.835,/master/welcome,594
2021-06-05 13:39:56.101,/master/welcome,157
2021-06-05 13:39:56.867,/anonymous/shout/create,582
2021-06-05 13:39:58.493,/master/welcome,597
2021-06-05 13:39:59.258,/anonymous/shout/list,591
