timestamp,simple-path,time
2021-06-06 12:19:09.953,/master/welcome,206
2021-06-06 12:19:10.152,/master/welcome,155
2021-06-06 12:19:10.867,/master/sign-in,593
2021-06-06 12:19:12.136,/master/welcome,597
2021-06-06 12:19:13.175,/master/welcome,173
2021-06-06 12:19:13.891,/master/welcome,588
2021-06-06 12:19:14.157,/master/welcome,156
2021-06-06 12:19:14.357,/master/welcome,154
2021-06-06 12:19:15.063,/master/sign-in,598
2021-06-06 12:19:16.319,/master/welcome,596
2021-06-06 12:19:16.586,/master/welcome,190
2021-06-06 12:19:17.375,/administrator/dashboard/show,596
